Pais,Anho,NPatente,NCitas,Rango
FR,1981,4306763,9,40
FR,1981,4307848,9,40
FR,1981,4308348,9,40
FR,1981,4268222,9,40
FR,1981,4271716,9,40
FR,1981,4272403,9,40
FR,1981,4274609,9,40
FR,1981,4275618,9,40
FR,1981,4276089,9,40
FR,1981,4276583,9,40
FR,1981,4276645,9,40
FR,1981,4278251,9,40
FR,1981,4279230,9,40
FR,1981,4281383,9,40
FR,1981,4282203,9,40
FR,1981,4282396,9,40
FR,1981,4282667,9,40
FR,1981,4283302,9,40
FR,1981,4283694,9,40
FR,1981,4249521,9,40
FR,1981,4249618,9,40
FR,1981,4251247,9,40
FR,1981,4252657,9,40
FR,1981,4252889,9,40
FR,1981,4253209,9,40
FR,1981,4256282,9,40
FR,1981,4258024,9,40
FR,1981,4258328,9,40
FR,1981,4260175,9,40
FR,1981,4260993,9,40
FR,1981,4261024,9,40
FR,1981,4263518,9,40
FR,1981,4264022,9,40
FR,1981,4243130,9,40
FR,1981,4245330,9,40
FR,1981,4245627,9,40
FR,1981,4245708,9,40
FR,1981,4246305,9,40
FR,1981,4246700,9,40
FR,1981,4248001,9,40
FR,1981,4286645,9,40
FR,1981,4286713,9,40
FR,1981,4287702,9,40
FR,1981,4288386,9,40
FR,1981,4289379,9,40
FR,1981,4290625,9,40
FR,1981,4290805,9,40
FR,1981,4293431,9,40
FR,1981,4297170,9,40
FR,1981,4297700,9,40
FR,1981,4298687,9,40
FR,1981,4298878,9,40
FR,1981,4299009,9,40
FR,1981,4299602,9,40
FR,1981,4301853,9,40
FR,1981,4302073,9,40
FR,1981,4302294,9,40
FR,1981,4302416,9,40
FR,1981,4302921,8,41
FR,1981,4303300,8,41
FR,1981,4303503,8,41
FR,1981,4303843,8,41
FR,1981,4305553,8,41
FR,1981,4305606,8,41
FR,1981,4306086,8,41
FR,1981,4306307,8,41
FR,1981,4306997,8,41
FR,1981,4307233,8,41
FR,1981,4307297,8,41
FR,1981,4307864,8,41
FR,1981,4307935,8,41
FR,1981,4267863,8,41
FR,1981,4268108,8,41
FR,1981,4271690,8,41
FR,1981,4271890,8,41
FR,1981,4272104,8,41
FR,1981,4273376,8,41
FR,1981,4274585,8,41
FR,1981,4275341,8,41
FR,1981,4276246,8,41
FR,1981,4277031,8,41
FR,1981,4277581,8,41
FR,1981,4278108,8,41
FR,1981,4278152,8,41
FR,1981,4278205,8,41
FR,1981,4279406,8,41
FR,1981,4280248,8,41
FR,1981,4281526,8,41
FR,1981,4281853,8,41
FR,1981,4283102,8,41
FR,1981,4283325,8,41
FR,1981,4284367,8,41
FR,1981,4284650,8,41
FR,1981,4285022,8,41
FR,1981,4249981,8,41
FR,1981,4250333,8,41
FR,1981,4250918,8,41
FR,1981,4251549,8,41
FR,1981,4251920,8,41
FR,1981,4253113,8,41
FR,1981,4255186,8,41
FR,1981,4255266,8,41
FR,1981,4255674,8,41
FR,1981,4257670,8,41
FR,1981,4259261,8,41
FR,1981,4259400,8,41
FR,1981,4260668,8,41
FR,1981,4260750,8,41
FR,1981,4262356,8,41
FR,1981,4262380,8,41
FR,1981,4262596,8,41
FR,1981,4262784,8,41
FR,1981,4263513,8,41
FR,1981,4263620,8,41
FR,1981,4264020,8,41
FR,1981,4266277,8,41
FR,1981,4266997,8,41
FR,1981,4243814,8,41
FR,1981,4244030,8,41
FR,1981,4244169,8,41
FR,1981,4244761,8,41
FR,1981,4245070,8,41
FR,1981,4245180,8,41
FR,1981,4247021,8,41
FR,1981,4247257,8,41
FR,1981,4286232,8,41
FR,1981,4286363,8,41
FR,1981,4288322,8,41
FR,1981,4288528,8,41
FR,1981,4289279,8,41
FR,1981,4289463,8,41
FR,1981,4290213,8,41
FR,1981,4290974,8,41
FR,1981,4291552,8,41
FR,1981,4291756,8,41
FR,1981,4292065,8,41
FR,1981,4292630,8,41
FR,1981,4293277,8,41
FR,1981,4293735,8,41
FR,1981,4293897,8,41
FR,1981,4294728,8,41
FR,1981,4295493,8,41
FR,1981,4295848,8,41
FR,1981,4296126,8,41
FR,1981,4296598,8,41
FR,1981,4297272,8,41
FR,1981,4298087,8,41
FR,1981,4299093,8,41
FR,1981,4299657,8,41
FR,1981,4299775,8,41
FR,1981,4300807,8,41
FR,1981,4300814,8,41
FR,1981,4301558,8,41
FR,1981,4302758,7,42
FR,1981,4302874,7,42
FR,1981,4306955,7,42
FR,1981,4307230,7,42
FR,1981,4307660,7,42
FR,1981,4308004,7,42
FR,1981,4267726,7,42
FR,1981,4268199,7,42
FR,1981,4270041,7,42
FR,1981,4270657,7,42
FR,1981,4272472,7,42
FR,1981,4272524,7,42
FR,1981,4272673,7,42
FR,1981,4272716,7,42
FR,1981,4272859,7,42
FR,1981,4273491,7,42
FR,1981,4274044,7,42
FR,1981,4275045,7,42
FR,1981,4275184,7,42
FR,1981,4275403,7,42
FR,1981,4275505,7,42
FR,1981,4276254,7,42
FR,1981,4277159,7,42
FR,1981,4277244,7,42
FR,1981,4277444,7,42
FR,1981,4277561,7,42
FR,1981,4279536,7,42
FR,1981,4280714,7,42
FR,1981,4281263,7,42
FR,1981,4281431,7,42
FR,1981,4281611,7,42
FR,1981,4283086,7,42
FR,1981,4283282,7,42
FR,1981,4283615,7,42
FR,1981,4284546,7,42
FR,1981,4284705,7,42
FR,1981,4284891,7,42
FR,1981,4285315,7,42
FR,1981,4249494,7,42
FR,1981,4249995,7,42
FR,1981,4250108,7,42
FR,1981,4252908,7,42
FR,1981,4254380,7,42
FR,1981,4256158,7,42
FR,1981,4256927,7,42
FR,1981,4258670,7,42
FR,1981,4260260,7,42
FR,1981,4261340,7,42
FR,1981,4261691,7,42
FR,1981,4263007,7,42
FR,1981,4263234,7,42
FR,1981,4263482,7,42
FR,1981,4264860,7,42
FR,1981,4265011,7,42
FR,1981,4265134,7,42
FR,1981,4265152,7,42
FR,1981,4265649,7,42
FR,1981,4265702,7,42
FR,1981,4265703,7,42
FR,1981,4266302,7,42
FR,1981,4266582,7,42
FR,1981,4243446,7,42
FR,1981,4243485,7,42
FR,1981,4243773,7,42
FR,1981,4244264,7,42
FR,1981,4244844,7,42
FR,1981,4245897,7,42
FR,1981,4246438,7,42
FR,1981,4247079,7,42
FR,1981,4288805,7,42
FR,1981,4289025,7,42
FR,1981,4291909,7,42
FR,1981,4292611,7,42
FR,1981,4292631,7,42
FR,1981,4292883,7,42
FR,1981,4294106,7,42
FR,1981,4294424,7,42
FR,1981,4294828,7,42
FR,1981,4295884,7,42
FR,1981,4296383,7,42
FR,1981,4296658,7,42
FR,1981,4297161,7,42
FR,1981,4297210,7,42
FR,1981,4297346,7,42
FR,1981,4297412,7,42
FR,1981,4297576,7,42
FR,1981,4298047,7,42
FR,1981,4298054,7,42
FR,1981,4299339,7,42
FR,1981,4299703,7,42
FR,1981,4299893,7,42
FR,1981,4300016,7,42
FR,1981,4300360,7,42
FR,1981,4301764,7,42
FR,1981,4301922,7,42
FR,1981,4302366,7,42
FR,1981,4302937,6,43
FR,1981,4303468,6,43
FR,1981,4303476,6,43
FR,1981,4304730,6,43
FR,1981,4305075,6,43
FR,1981,4305083,6,43
FR,1981,4305485,6,43
FR,1981,4306672,6,43
FR,1981,4307552,6,43
FR,1981,4307820,6,43
FR,1981,4308100,6,43
FR,1981,4268511,6,43
FR,1981,4269267,6,43
FR,1981,4269948,6,43
FR,1981,4270224,6,43
FR,1981,4270444,6,43
FR,1981,4270780,6,43
FR,1981,4271543,6,43
FR,1981,4271974,6,43
FR,1981,4272950,6,43
FR,1981,4273771,6,43
FR,1981,4274260,6,43
FR,1981,4274611,6,43
FR,1981,4274890,6,43
FR,1981,4275277,6,43
FR,1981,4275799,6,43
FR,1981,4276171,6,43
FR,1981,4276340,6,43
FR,1981,4276501,6,43
FR,1981,4276503,6,43
FR,1981,4276549,6,43
FR,1981,4276858,6,43
FR,1981,4276905,6,43
FR,1981,4277140,6,43
FR,1981,4277369,6,43
FR,1981,4277409,6,43
FR,1981,4277585,6,43
FR,1981,4278362,6,43
FR,1981,4278499,6,43
FR,1981,4278500,6,43
FR,1981,4279153,6,43
FR,1981,4279528,6,43
FR,1981,4280289,6,43
FR,1981,4280406,6,43
FR,1981,4281408,6,43
FR,1981,4281661,6,43
FR,1981,4281943,6,43
FR,1981,4282500,6,43
FR,1981,4282730,6,43
FR,1981,4283720,6,43
FR,1981,4283807,6,43
FR,1981,4283888,6,43
FR,1981,4284143,6,43
FR,1981,4284191,6,43
FR,1981,4284241,6,43
FR,1981,4249231,6,43
FR,1981,4249451,6,43
FR,1981,4249727,6,43
FR,1981,4249826,6,43
FR,1981,4249924,6,43
FR,1981,4249994,6,43
FR,1981,4250434,6,43
FR,1981,4250850,6,43
FR,1981,4252062,6,43
FR,1981,4252172,6,43
FR,1981,4252601,6,43
FR,1981,4252985,6,43
FR,1981,4253100,6,43
FR,1981,4253747,6,43
FR,1981,4253779,6,43
FR,1981,4253966,6,43
FR,1981,4254247,6,43
FR,1981,4254294,6,43
FR,1981,4254623,6,43
FR,1981,4256066,6,43
FR,1981,4256271,6,43
FR,1981,4256875,6,43
FR,1981,4257194,6,43
FR,1981,4257339,6,43
FR,1981,4257643,6,43
FR,1981,4257692,6,43
FR,1981,4257945,6,43
FR,1981,4258482,6,43
FR,1981,4258945,6,43
FR,1981,4259839,6,43
FR,1981,4260856,6,43
FR,1981,4260926,6,43
FR,1981,4261625,6,43
FR,1981,4261713,6,43
FR,1981,4262097,6,43
FR,1981,4262173,6,43
FR,1981,4263494,6,43
FR,1981,4264729,6,43
FR,1981,4264740,6,43
FR,1981,4265110,6,43
FR,1981,4267083,6,43
FR,1981,4243572,6,43
FR,1981,4243837,6,43
FR,1981,4244148,6,43
FR,1981,4244163,6,43
FR,1981,4244282,6,43
FR,1981,4244750,6,43
FR,1981,4244894,6,43
FR,1981,4245320,6,43
FR,1981,4246049,6,43
FR,1981,4247218,6,43
FR,1981,4247334,6,43
FR,1981,4247856,6,43
FR,1981,4286129,6,43
FR,1981,4286198,6,43
FR,1981,4286504,6,43
FR,1981,4287230,6,43
FR,1981,4287467,6,43
FR,1981,4288061,6,43
FR,1981,4288433,6,43
FR,1981,4290439,6,43
FR,1981,4291099,6,43
FR,1981,4291860,6,43
FR,1981,4292479,6,43
FR,1981,4295641,6,43
FR,1981,4295785,6,43
FR,1981,4295825,6,43
FR,1981,4296560,6,43
FR,1981,4297104,6,43
FR,1981,4297466,6,43
FR,1981,4297849,6,43
FR,1981,4298247,6,43
FR,1981,4298253,6,43
FR,1981,4298300,6,43
FR,1981,4298417,6,43
FR,1981,4299831,6,43
FR,1981,4299835,6,43
FR,1981,4299999,6,43
FR,1981,4300489,6,43
FR,1981,4300598,6,43
FR,1981,4300821,6,43
FR,1981,4301200,6,43
FR,1981,4301653,6,43
FR,1981,4303262,5,44
FR,1981,4303389,5,44
FR,1981,4303638,5,44
FR,1981,4303743,5,44
FR,1981,4304000,5,44
FR,1981,4304377,5,44
FR,1981,4304512,5,44
FR,1981,4306016,5,44
FR,1981,4306174,5,44
FR,1981,4306312,5,44
FR,1981,4306396,5,44
FR,1981,4306682,5,44
FR,1981,4306741,5,44
FR,1981,4306865,5,44
FR,1981,4307358,5,44
FR,1981,4307769,5,44
FR,1981,4307914,5,44
FR,1981,4308023,5,44
FR,1981,4308179,5,44
FR,1981,4308490,5,44
FR,1981,4267237,5,44
FR,1981,4267403,5,44
FR,1981,4267522,5,44
FR,1981,4268588,5,44
FR,1981,4269181,5,44
FR,1981,4270097,5,44
FR,1981,4270611,5,44
FR,1981,4270965,5,44
FR,1981,4271110,5,44
FR,1981,4271191,5,44
FR,1981,4271343,5,44
FR,1981,4271503,5,44
FR,1981,4271920,5,44
FR,1981,4271977,5,44
FR,1981,4272534,5,44
FR,1981,4272578,5,44
FR,1981,4272801,5,44
FR,1981,4273072,5,44
FR,1981,4273808,5,44
FR,1981,4273915,5,44
FR,1981,4275217,5,44
FR,1981,4275636,5,44
FR,1981,4275742,5,44
FR,1981,4275764,5,44
FR,1981,4276489,5,44
FR,1981,4276519,5,44
FR,1981,4276638,5,44
FR,1981,4277225,5,44
FR,1981,4277458,5,44
FR,1981,4277682,5,44
FR,1981,4277843,5,44
FR,1981,4279186,5,44
FR,1981,4279268,5,44
FR,1981,4279480,5,44
FR,1981,4279549,5,44
FR,1981,4279672,5,44
FR,1981,4279880,5,44
FR,1981,4280043,5,44
FR,1981,4280340,5,44
FR,1981,4280720,5,44
FR,1981,4282112,5,44
FR,1981,4282188,5,44
FR,1981,4282767,5,44
FR,1981,4283223,5,44
FR,1981,4283363,5,44
FR,1981,4283845,5,44
FR,1981,4284520,5,44
FR,1981,4284991,5,44
FR,1981,4249183,5,44
FR,1981,4249573,5,44
FR,1981,4250027,5,44
FR,1981,4250161,5,44
FR,1981,4250906,5,44
FR,1981,4251186,5,44
FR,1981,4252130,5,44
FR,1981,4252173,5,44
FR,1981,4253518,5,44
FR,1981,4253539,5,44
FR,1981,4253654,5,44
FR,1981,4253695,5,44
FR,1981,4253776,5,44
FR,1981,4254340,5,44
FR,1981,4255295,5,44
FR,1981,4255524,5,44
FR,1981,4255724,5,44
FR,1981,4255725,5,44
FR,1981,4256147,5,44
FR,1981,4256153,5,44
FR,1981,4256502,5,44
FR,1981,4257397,5,44
FR,1981,4257976,5,44
FR,1981,4258037,5,44
FR,1981,4258133,5,44
FR,1981,4259544,5,44
FR,1981,4260037,5,44
FR,1981,4260335,5,44
FR,1981,4260747,5,44
FR,1981,4261558,5,44
FR,1981,4261592,5,44
FR,1981,4261757,5,44
FR,1981,4261827,5,44
FR,1981,4261966,5,44
FR,1981,4261998,5,44
FR,1981,4262388,5,44
FR,1981,4262723,5,44
FR,1981,4263266,5,44
FR,1981,4263401,5,44
FR,1981,4263490,5,44
FR,1981,4263589,5,44
FR,1981,4263617,5,44
FR,1981,4264234,5,44
FR,1981,4264837,5,44
FR,1981,4265850,5,44
FR,1981,4265851,5,44
FR,1981,4266314,5,44
FR,1981,4243787,5,44
FR,1981,4243855,5,44
FR,1981,4243896,5,44
FR,1981,4243916,5,44
FR,1981,4243961,5,44
FR,1981,4244452,5,44
FR,1981,4245967,5,44
FR,1981,4246271,5,44
FR,1981,4246759,5,44
FR,1981,4247471,5,44
FR,1981,4247730,5,44
FR,1981,4248086,5,44
FR,1981,4286140,5,44
FR,1981,4286310,5,44
FR,1981,4287093,5,44
FR,1981,4287172,5,44
FR,1981,4287193,5,44
FR,1981,4287657,5,44
FR,1981,4287980,5,44
FR,1981,4288619,5,44
FR,1981,4288988,5,44
FR,1981,4289336,5,44
FR,1981,4289507,5,44
FR,1981,4289643,5,44
FR,1981,4289829,5,44
FR,1981,4290012,5,44
FR,1981,4291647,5,44
FR,1981,4291741,5,44
FR,1981,4291999,5,44
FR,1981,4292331,5,44
FR,1981,4292563,5,44
FR,1981,4293018,5,44
FR,1981,4293430,5,44
FR,1981,4293511,5,44
FR,1981,4293543,5,44
FR,1981,4293655,5,44
FR,1981,4293718,5,44
FR,1981,4293935,5,44
FR,1981,4294304,5,44
FR,1981,4294717,5,44
FR,1981,4295829,5,44
FR,1981,4295934,5,44
FR,1981,4296500,5,44
FR,1981,4296997,5,44
FR,1981,4297284,5,44
FR,1981,4298431,5,44
FR,1981,4298845,5,44
FR,1981,4299078,5,44
FR,1981,4299241,5,44
FR,1981,4299301,5,44
FR,1981,4299858,5,44
FR,1981,4301008,5,44
FR,1981,4301163,5,44
FR,1981,4301307,5,44
FR,1981,4301522,5,44
FR,1981,4301685,5,44
FR,1981,4302628,5,44
FR,1981,4302702,5,44
FR,1981,4303115,4,45
FR,1981,4303639,4,45
FR,1981,4303839,4,45
FR,1981,4304020,4,45
FR,1981,4304073,4,45
FR,1981,4304156,4,45
FR,1981,4304733,4,45
FR,1981,4304802,4,45
FR,1981,4305011,4,45
FR,1981,4305051,4,45
FR,1981,4305052,4,45
FR,1981,4305076,4,45
FR,1981,4305148,4,45
FR,1981,4305154,4,45
FR,1981,4305251,4,45
FR,1981,4306775,4,45
FR,1981,4306829,4,45
FR,1981,4307100,4,45
FR,1981,4307625,4,45
FR,1981,4307789,4,45
FR,1981,4308039,4,45
FR,1981,4267374,4,45
FR,1981,4267442,4,45
FR,1981,4267486,4,45
FR,1981,4267820,4,45
FR,1981,4267922,4,45
FR,1981,4268512,4,45
FR,1981,4268528,4,45
FR,1981,4268590,4,45
FR,1981,4268701,4,45
FR,1981,4269460,4,45
FR,1981,4269558,4,45
FR,1981,4270112,4,45
FR,1981,4271000,4,45
FR,1981,4271100,4,45
FR,1981,4271825,4,45
FR,1981,4271889,4,45
FR,1981,4271896,4,45
FR,1981,4273209,4,45
FR,1981,4273563,4,45
FR,1981,4273603,4,45
FR,1981,4273727,4,45
FR,1981,4273735,4,45
FR,1981,4274464,4,45
FR,1981,4274510,4,45
FR,1981,4274588,4,45
FR,1981,4274593,4,45
FR,1981,4274912,4,45
FR,1981,4276181,4,45
FR,1981,4276527,4,45
FR,1981,4277205,4,45
FR,1981,4277356,4,45
FR,1981,4277570,4,45
FR,1981,4277750,4,45
FR,1981,4277794,4,45
FR,1981,4278144,4,45
FR,1981,4278668,4,45
FR,1981,4278942,4,45
FR,1981,4279025,4,45
FR,1981,4279543,4,45
FR,1981,4279565,4,45
FR,1981,4280111,4,45
FR,1981,4280324,4,45
FR,1981,4280719,4,45
FR,1981,4281192,4,45
FR,1981,4281516,4,45
FR,1981,4281707,4,45
FR,1981,4282161,4,45
FR,1981,4282889,4,45
FR,1981,4283380,4,45
FR,1981,4283585,4,45
FR,1981,4283734,4,45
FR,1981,4283904,4,45
FR,1981,4284968,4,45
FR,1981,4249239,4,45
FR,1981,4249645,4,45
FR,1981,4249687,4,45
FR,1981,4250227,4,45
FR,1981,4250732,4,45
FR,1981,4250772,4,45
FR,1981,4251836,4,45
FR,1981,4252464,4,45
FR,1981,4252577,4,45
FR,1981,4253618,4,45
FR,1981,4253849,4,45
FR,1981,4254112,4,45
FR,1981,4254691,4,45
FR,1981,4255010,4,45
FR,1981,4255125,4,45
FR,1981,4255539,4,45
FR,1981,4256357,4,45
FR,1981,4257920,4,45
FR,1981,4258322,4,45
FR,1981,4258335,4,45
FR,1981,4258380,4,45
FR,1981,4258733,4,45
FR,1981,4259029,4,45
FR,1981,4259197,4,45
FR,1981,4259337,4,45
FR,1981,4259561,4,45
FR,1981,4260275,4,45
FR,1981,4260388,4,45
FR,1981,4260504,4,45
FR,1981,4260610,4,45
FR,1981,4261031,4,45
FR,1981,4261169,4,45
FR,1981,4261542,4,45
FR,1981,4261670,4,45
FR,1981,4262467,4,45
FR,1981,4262546,4,45
FR,1981,4263105,4,45
FR,1981,4263462,4,45
FR,1981,4263819,4,45
FR,1981,4264070,4,45
FR,1981,4264681,4,45
FR,1981,4264780,4,45
FR,1981,4265248,4,45
FR,1981,4265443,4,45
FR,1981,4265917,4,45
FR,1981,4266039,4,45
FR,1981,4266451,4,45
FR,1981,4266724,4,45
FR,1981,4266992,4,45
FR,1981,4245457,4,45
FR,1981,4245663,4,45
FR,1981,4245737,4,45
FR,1981,4245745,4,45
FR,1981,4246267,4,45
FR,1981,4246272,4,45
FR,1981,4246309,4,45
FR,1981,4246354,4,45
FR,1981,4246774,4,45
FR,1981,4246870,4,45
FR,1981,4247503,4,45
FR,1981,4248139,4,45
FR,1981,4248684,4,45
FR,1981,4248995,4,45
FR,1981,4286151,4,45
FR,1981,4286204,4,45
FR,1981,4286238,4,45
FR,1981,4286342,4,45
FR,1981,4286878,4,45
FR,1981,4287337,4,45
FR,1981,4288556,4,45
FR,1981,4288783,4,45
FR,1981,4288832,4,45
FR,1981,4289045,4,45
FR,1981,4289694,4,45
FR,1981,4289790,4,45
FR,1981,4290460,4,45
FR,1981,4291038,4,45
FR,1981,4291155,4,45
FR,1981,4291283,4,45
FR,1981,4291555,4,45
FR,1981,4291863,4,45
FR,1981,4292136,4,45
FR,1981,4292312,4,45
FR,1981,4292500,4,45
FR,1981,4292937,4,45
FR,1981,4293344,4,45
FR,1981,4293437,4,45
FR,1981,4294028,4,45
FR,1981,4294429,4,45
FR,1981,4294551,4,45
FR,1981,4295210,4,45
FR,1981,4296034,4,45
FR,1981,4296167,4,45
FR,1981,4296791,4,45
FR,1981,4296828,4,45
FR,1981,4297102,4,45
FR,1981,4297137,4,45
FR,1981,4297623,4,45
FR,1981,4297694,4,45
FR,1981,4298066,4,45
FR,1981,4298367,4,45
FR,1981,4299489,4,45
FR,1981,4299883,4,45
FR,1981,4300048,4,45
FR,1981,4300078,4,45
FR,1981,4301035,4,45
FR,1981,4301065,4,45
FR,1981,4301465,4,45
FR,1981,4301538,4,45
FR,1981,4301778,4,45
FR,1981,4301850,4,45
FR,1981,4302445,4,45
FR,1981,4302572,4,45
FR,1981,4302860,3,46
FR,1981,4303215,3,46
FR,1981,4303481,3,46
FR,1981,4303682,3,46
FR,1981,4303694,3,46
FR,1981,4303856,3,46
FR,1981,4303931,3,46
FR,1981,4304071,3,46
FR,1981,4304173,3,46
FR,1981,4304563,3,46
FR,1981,4304648,3,46
FR,1981,4304875,3,46
FR,1981,4305067,3,46
FR,1981,4305227,3,46
FR,1981,4305591,3,46
FR,1981,4305806,3,46
FR,1981,4305875,3,46
FR,1981,4306099,3,46
FR,1981,4306118,3,46
FR,1981,4306583,3,46
FR,1981,4306779,3,46
FR,1981,4307090,3,46
FR,1981,4307131,3,46
FR,1981,4308243,3,46
FR,1981,4308535,3,46
FR,1981,4267181,3,46
FR,1981,4267393,3,46
FR,1981,4267680,3,46
FR,1981,4267791,3,46
FR,1981,4267880,3,46
FR,1981,4267883,3,46
FR,1981,4268191,3,46
FR,1981,4268305,3,46
FR,1981,4268702,3,46
FR,1981,4269008,3,46
FR,1981,4269026,3,46
FR,1981,4269715,3,46
FR,1981,4269778,3,46
FR,1981,4269848,3,46
FR,1981,4269952,3,46
FR,1981,4270600,3,46
FR,1981,4270644,3,46
FR,1981,4271550,3,46
FR,1981,4271760,3,46
FR,1981,4272457,3,46
FR,1981,4272530,3,46
FR,1981,4272844,3,46
FR,1981,4273083,3,46
FR,1981,4273267,3,46
FR,1981,4273641,3,46
FR,1981,4274229,3,46
FR,1981,4274664,3,46
FR,1981,4275110,3,46
FR,1981,4275465,3,46
FR,1981,4275657,3,46
FR,1981,4275698,3,46
FR,1981,4276167,3,46
FR,1981,4276585,3,46
FR,1981,4276641,3,46
FR,1981,4277053,3,46
FR,1981,4277196,3,46
FR,1981,4277285,3,46
FR,1981,4277554,3,46
FR,1981,4277607,3,46
FR,1981,4277617,3,46
FR,1981,4277962,3,46
FR,1981,4278053,3,46
FR,1981,4278982,3,46
FR,1981,4279544,3,46
FR,1981,4280110,3,46
FR,1981,4280288,3,46
FR,1981,4280765,3,46
FR,1981,4280846,3,46
FR,1981,4281967,3,46
FR,1981,4281996,3,46
FR,1981,4283407,3,46
FR,1981,4283420,3,46
FR,1981,4283636,3,46
FR,1981,4283690,3,46
FR,1981,4283750,3,46
FR,1981,4283884,3,46
FR,1981,4284381,3,46
FR,1981,4284892,3,46
FR,1981,4284928,3,46
FR,1981,4285353,3,46
FR,1981,4285413,3,46
FR,1981,4285899,3,46
FR,1981,4249242,3,46
FR,1981,4249413,3,46
FR,1981,4249431,3,46
FR,1981,4249474,3,46
FR,1981,4249753,3,46
FR,1981,4249787,3,46
FR,1981,4250121,3,46
FR,1981,4250589,3,46
FR,1981,4250841,3,46
FR,1981,4250930,3,46
FR,1981,4250943,3,46
FR,1981,4251059,3,46
FR,1981,4251722,3,46
FR,1981,4252029,3,46
FR,1981,4252207,3,46
FR,1981,4252467,3,46
FR,1981,4252558,3,46
FR,1981,4252559,3,46
FR,1981,4252826,3,46
FR,1981,4252947,3,46
FR,1981,4253076,3,46
FR,1981,4253115,3,46
FR,1981,4253246,3,46
FR,1981,4253780,3,46
FR,1981,4253880,3,46
FR,1981,4254493,3,46
FR,1981,4254599,3,46
FR,1981,4254680,3,46
FR,1981,4254811,3,46
FR,1981,4255024,3,46
FR,1981,4255095,3,46
FR,1981,4255235,3,46
FR,1981,4255465,3,46
FR,1981,4255585,3,46
FR,1981,4255945,3,46
FR,1981,4256033,3,46
FR,1981,4256125,3,46
FR,1981,4256684,3,46
FR,1981,4257197,3,46
FR,1981,4257344,3,46
FR,1981,4257567,3,46
FR,1981,4257948,3,46
FR,1981,4258135,3,46
FR,1981,4258333,3,46
FR,1981,4258486,3,46
FR,1981,4258937,3,46
FR,1981,4259121,3,46
FR,1981,4259377,3,46
FR,1981,4259871,3,46
FR,1981,4260189,3,46
FR,1981,4260391,3,46
FR,1981,4260630,3,46
FR,1981,4261028,3,46
FR,1981,4261156,3,46
FR,1981,4261767,3,46
FR,1981,4261789,3,46
FR,1981,4261994,3,46
FR,1981,4262334,3,46
FR,1981,4263566,3,46
FR,1981,4263607,3,46
FR,1981,4264168,3,46
FR,1981,4264306,3,46
FR,1981,4264326,3,46
FR,1981,4264496,3,46
FR,1981,4264574,3,46
FR,1981,4264613,3,46
FR,1981,4264773,3,46
FR,1981,4264944,3,46
FR,1981,4264948,3,46
FR,1981,4265512,3,46
FR,1981,4265523,3,46
FR,1981,4265539,3,46
FR,1981,4265961,3,46
FR,1981,4266874,3,46
FR,1981,4266886,3,46
FR,1981,4267027,3,46
FR,1981,4242779,3,46
FR,1981,4243152,3,46
FR,1981,4243378,3,46
FR,1981,4243439,3,46
FR,1981,4243606,3,46
FR,1981,4243856,3,46
FR,1981,4243914,3,46
FR,1981,4244399,3,46
FR,1981,4244819,3,46
FR,1981,4245329,3,46
FR,1981,4245409,3,46
FR,1981,4245585,3,46
FR,1981,4245673,3,46
FR,1981,4245797,3,46
FR,1981,4245893,3,46
FR,1981,4245941,3,46
FR,1981,4246120,3,46
FR,1981,4246282,3,46
FR,1981,4246474,3,46
FR,1981,4246961,3,46
FR,1981,4247036,3,46
FR,1981,4247159,3,46
FR,1981,4247838,3,46
FR,1981,4247904,3,46
FR,1981,4248277,3,46
FR,1981,4248535,3,46
FR,1981,4286116,3,46
FR,1981,4286643,3,46
FR,1981,4286802,3,46
FR,1981,4286944,3,46
FR,1981,4287045,3,46
FR,1981,4287076,3,46
FR,1981,4287139,3,46
FR,1981,4287288,3,46
FR,1981,4287412,3,46
FR,1981,4287615,3,46
FR,1981,4287723,3,46
FR,1981,4288106,3,46
FR,1981,4288136,3,46
FR,1981,4288335,3,46
FR,1981,4288453,3,46
FR,1981,4288622,3,46
FR,1981,4288749,3,46
FR,1981,4289018,3,46
FR,1981,4290324,3,46
FR,1981,4291281,3,46
FR,1981,4291536,3,46
FR,1981,4291721,3,46
FR,1981,4291771,3,46
FR,1981,4291937,3,46
FR,1981,4291942,3,46
FR,1981,4292037,3,46
FR,1981,4292144,3,46
FR,1981,4292382,3,46
FR,1981,4292501,3,46
FR,1981,4292594,3,46
FR,1981,4293385,3,46
FR,1981,4293500,3,46
FR,1981,4294232,3,46
FR,1981,4294410,3,46
FR,1981,4294662,3,46
FR,1981,4294683,3,46
FR,1981,4294704,3,46
FR,1981,4295040,3,46
FR,1981,4295891,3,46
FR,1981,4295976,3,46
FR,1981,4296073,3,46
FR,1981,4296091,3,46
FR,1981,4296618,3,46
FR,1981,4297156,3,46
FR,1981,4297287,3,46
FR,1981,4297352,3,46
FR,1981,4297367,3,46
FR,1981,4297478,3,46
FR,1981,4297495,3,46
FR,1981,4297844,3,46
FR,1981,4297951,3,46
FR,1981,4298717,3,46
FR,1981,4298876,3,46
FR,1981,4299347,3,46
FR,1981,4299785,3,46
FR,1981,4299918,3,46
FR,1981,4299935,3,46
FR,1981,4300936,3,46
FR,1981,4301021,3,46
FR,1981,4301683,3,46
FR,1981,4301698,3,46
FR,1981,4301882,3,46
